100000,29.446666354978284
200000,-265.0000465773784
300000,-185.30680651462956
400000,30.283810201220025
500000,-26.557073181296253
600000,-33.71459448412173
700000,-83.55862866544867
800000,30.730573633465507
900000,-56.25849914511542
1000000,-125.5896844706936
1100000,32.50692691226031
1200000,30.50441701349534
1300000,20.53299911758128
1400000,30.33617383667579
1500000,-25.971418652404942
1600000,35.32885711399644
1700000,30.701167411713044
1800000,28.78704702159821
1900000,-112.82641387246456
2000000,14.131392875945599
2100000,31.534700068763676
2200000,28.584727589574648
2300000,-49.56208200515346
2400000,29.175747011403452
2500000,-145.35575322536727
2600000,23.797532689315098
2700000,30.88004752186759
2800000,31.247548711690957
2900000,-61.068028550676196
3000000,-57.2941789223932
3100000,29.541834682024035
3200000,31.667454756509404
3300000,-62.82744143823942
3400000,30.468930016636868
3500000,31.58016266384795
3600000,-85.74517161637681
3700000,9.672569747344912
3800000,29.945759565597843
3900000,-74.44347740441471
4000000,32.45257962189861
4100000,-105.84807127744735
4200000,32.72387153042453
4300000,-17.43664946008985
4400000,31.86299149749284
4500000,32.44218336972868
4600000,31.142093463501602
4700000,32.043069905822634
4800000,13.682390572318663
4900000,31.374607986419505
5000000,-42.779957294347184
5100000,31.739475558040038
5200000,-22.278441704525303
5300000,31.75558894560777
5400000,32.85718967648855
5500000,-39.46757218709874
5600000,31.71786616072726
5700000,-147.37614418618844
5800000,-113.15603940507933
5900000,30.923739107292867
6000000,32.580809267534455
6100000,31.52926530756813
6200000,32.27050095601878
6300000,32.417996889206606
6400000,31.260550489629402
6500000,30.878127775740232
6600000,0.3298213832886078
6700000,32.13922054949308
6800000,29.40511380550821
6900000,28.881704922960616
7000000,29.828655977606296
7100000,32.89970580658728
7200000,29.14314301901286
7300000,29.993199939383167
7400000,29.625920869388146
7500000,30.998235809550767
7600000,29.69585743944652
7700000,28.570809180846965
7800000,29.4194275941476
7900000,30.95157188333031
8000000,31.699866055096614
8100000,29.634693924911282
8200000,29.09012901508616
8300000,29.309595600180415
8400000,31.232200506605363
8500000,33.820309629646204
8600000,32.73613224444207
8700000,31.18018149354174
8800000,31.508923527301754
8900000,29.691243989230248
9000000,32.95797663749799
9100000,29.87548910066395
9200000,29.488379252472896
9300000,31.16347717100072
9400000,32.07865129720122
9500000,30.83206788464875
9600000,31.200811636637532
9700000,29.665723393037517
9800000,29.72470237346314
9900000,30.378422438884705
10000000,32.129456966981444
