80000,15.280215231788059,0.15
160000,15.16299668874171,0.05
240000,15.636589403973502,0.175
320000,16.71502483443708,0.35
400000,16.650662251655625,0.3
480000,17.362541390728474,0.5
560000,17.81912251655629,0.575
640000,19.11026490066225,0.825
720000,18.17069536423841,0.625
800000,18.527400662251654,0.675
880000,18.9676738410596,0.775
960000,18.633112582781457,0.75
1040000,19.29656456953642,0.85
1120000,18.776158940397345,0.725
1200000,19.459064569536423,0.9
1280000,19.511465231788076,0.9
1360000,19.396274834437087,0.875
1440000,19.194701986754968,0.85
1520000,18.760347682119203,0.75
1600000,18.685720198675494,0.775
1680000,19.01634933774834,0.8
1760000,18.911961920529798,0.75
1840000,19.32980132450331,0.85
1920000,19.851986754966887,0.975
2000000,19.915149006622517,0.975
2080000,19.15252483443708,0.825
2160000,19.55380794701987,0.9
2240000,19.514486754966885,0.9
2320000,19.601490066225164,0.9
2400000,19.337086092715232,0.85
2480000,19.634023178807944,0.925
2560000,19.626324503311256,0.9
2640000,19.487582781456954,0.9
2720000,19.616473509933776,0.925
2800000,19.66378311258278,0.925
2880000,19.804635761589402,0.95
2960000,19.688658940397353,0.925
3040000,19.62798013245033,0.9
3120000,19.136092715231786,0.8
3200000,19.62123344370861,0.925
3280000,19.74908940397351,0.925
3360000,19.45517686964949,0.8780487804878049
3440000,19.738327814569534,0.925
3520000,19.529346026490067,0.9
3600000,19.22375827814569,0.85
3680000,19.48629966887417,0.9
3760000,19.73915562913907,0.95
3840000,19.735927152317878,0.95
3920000,19.616018211920526,0.925
4000000,19.73294701986755,0.95
4080000,19.81829470198675,0.95
4160000,19.896026490066223,0.975
4240000,19.610885761589405,0.925
4320000,19.902359271523174,0.975
4400000,19.751779801324503,0.95
4480000,19.760347682119203,0.95
4560000,19.632036423841058,0.95
4640000,19.87541390728477,0.975
4720000,19.6551738410596,0.9
4800000,19.65819536423841,0.925
4880000,19.687293046357617,0.95
4960000,20.011092715231786,1.0
5040000,20.008609271523177,1.0
5120000,19.943791390728475,0.975
5200000,19.050113067355838,0.8048780487804879
5280000,19.94474337748344,0.975
5360000,19.27094370860927,0.825
5440000,19.739693708609273,0.95
5520000,19.770364238410597,0.95
5600000,19.810347682119204,0.95
5680000,19.60364238410596,0.925
5760000,19.715811258278144,0.925
5840000,20.013907284768212,1.0
5920000,19.774172185430462,0.95
6000000,19.92955298013245,0.975
6080000,19.629179454046195,0.9024390243902439
6160000,19.719205298013243,0.925
6240000,20.00894039735099,1.0
6320000,19.48600993377483,0.925
6400000,20.00529801324503,1.0
6480000,19.781788079470196,0.95
6560000,19.907201986754966,0.975
6640000,19.271937086092713,0.85
6720000,19.860968543046358,0.975
6800000,19.5710678807947,0.9
6880000,19.675413907284767,0.925
6960000,19.74697847682119,0.95
7040000,19.63228476821192,0.925
7120000,19.77264072847682,0.95
7200000,19.65583609271523,0.925
7280000,19.33326603133581,0.8292682926829268
7360000,19.51009933774834,0.875
7440000,19.72404801324503,0.95
7520000,19.29085264900662,0.875
7600000,20.00579470198675,1.0
7680000,19.532450331125826,0.9
7760000,19.617632450331126,0.9
7840000,19.90612582781457,0.975
7920000,19.33952814569536,0.9
8000000,19.702442052980132,0.925
8080000,19.562127483443707,0.875
8160000,19.828973509933775,0.95
8240000,19.632657284768207,0.9
8320000,19.717011589403974,0.95
8400000,19.711837748344372,0.95
8480000,19.652276490066225,0.925
8560000,20.00662251655629,1.0
8640000,19.678973509933776,0.925
8720000,19.938079470198677,0.975
8800000,19.69172185430464,0.925
8880000,19.58592715231788,0.9
8960000,19.462086092715232,0.9
9040000,19.723634105960265,0.925
9120000,19.38091887417218,0.875
9200000,19.44697847682119,0.875
