100000,-139.4024287798718
200000,30.22008224309236
300000,-320.35611688959193
400000,30.033118530162433
500000,-39.285060136886834
600000,32.41296185047448
700000,30.18906871849304
800000,31.263090410673964
900000,31.344435180226903
1000000,30.97141544121272
1100000,32.8599705653501
1200000,33.219911582474396
1300000,32.580531845979586
1400000,32.88306312041138
1500000,32.36996309491437
1600000,-19.718981749502635
1700000,32.21513454539026
1800000,31.60719672469957
1900000,32.60286498181609
2000000,31.570925431389462
2100000,-74.74779974768407
2200000,-76.03521737359826
2300000,-101.13635846575875
2400000,31.59804029360629
2500000,-32.58509366936495
2600000,-35.42442782907993
2700000,-98.91990132682699
2800000,-104.77778171838426
2900000,-103.50855610483727
3000000,-107.51220381760486
3100000,-103.9940757469528
3200000,-117.03880895311997
3300000,-119.04808072723856
3400000,-125.7922713326457
3500000,16.59966119453428
3600000,-118.89193260946793
3700000,-116.91671628741933
3800000,-114.47986339365453
3900000,-115.77393170037317
4000000,30.038023714793145
4100000,-115.13096710995384
4200000,-115.70252974133003
4300000,26.31499271657065
4400000,-105.8422965087282
4500000,-107.47187442970294
4600000,-106.94975932530869
4700000,-114.80474845131934
4800000,-122.2976057190679
4900000,-168.18989385946583
5000000,-163.5366561880485
5100000,-244.21587696916362
5200000,-360.8401156076013
5300000,-227.34372368599787
5400000,-180.0592962531052
5500000,-226.1623291819798
5600000,-195.61252672134358
5700000,-161.63858386837722
5800000,-364.1815019623501
5900000,-146.36019778451316
6000000,-170.1856825408925
6100000,-213.42112915486004
6200000,-201.96966980538122
6300000,-72.62483882798966
6400000,-136.01704697570497
6500000,-113.98206846222551
6600000,-32.10765343615431
6700000,-90.09798481241003
6800000,-12.21031166240264
6900000,-100.79156175779033
7000000,-112.1032006350799
