210000,30.62304202098135,1000.0
410000,31.843198118178627,1000.0
610000,32.68156447321342,1000.0
810000,32.28252445257353,1000.0
1010000,30.865569543485257,1000.0
1210000,31.552858832526972,1000.0
1410000,32.309453681729956,1000.0
1610000,31.882390469961912,1000.0
1810000,32.16844841904054,1000.0
2010000,31.54649920016653,1000.0
2210000,31.580037794250693,1000.0
2410000,31.277860361227575,1000.0
2610000,34.647155707322675,1000.0
2810000,27.507343979891495,1000.0
3010000,32.82191139078077,1000.0
3210000,30.85376993255256,1000.0
3410000,11.27609817162063,1000.0
3610000,31.791343046287825,1000.0
3810000,32.01617931304355,1000.0
4010000,31.4897011282713,1000.0
4210000,31.629790446727164,1000.0
4410000,30.855366164359218,1000.0
4610000,31.21043572564134,1000.0
4810000,31.01710538997461,1000.0
5010000,30.26026100060158,1000.0
5210000,32.11118381251628,1000.0
5410000,32.555192288971284,1000.0
5610000,32.36848665101481,1000.0
5810000,32.445936884634776,1000.0
6010000,30.527680908600548,1000.0
6210000,31.024352283536963,1000.0
6410000,30.72946020914025,1000.0
6610000,30.900069853506572,1000.0
6810000,32.87997669229873,1000.0
7010000,32.290266660515606,1000.0
7210000,33.27268765862424,1000.0
7410000,31.039968716112657,1000.0
7610000,31.493114867120443,1000.0
7810000,32.05143648849109,1000.0
8010000,28.325767646824595,1000.0
8210000,33.568889286116246,1000.0
8410000,33.70255690275201,1000.0
8610000,31.274905691690158,1000.0
8810000,27.893143900624203,1000.0
9010000,33.15514240518048,1000.0
9210000,31.98151346645519,1000.0
9410000,37.79772168927094,1000.0
9610000,32.59609652506608,1000.0
9810000,35.68691500166671,1000.0
10010000,36.06078735142331,1000.0
