100000,58.23164285293001
200000,647.7739913618536
300000,1097.258467415438
400000,1575.0881016985022
500000,1830.4865672811436
600000,1797.9513749682533
700000,2006.1244994730064
800000,2151.677428113224
900000,2353.07189680681
1000000,2489.3208503923533
1100000,2662.081158934232
1200000,2864.7714142305986
1300000,2983.914622059673
1400000,3143.077474319793
1500000,3278.9936721504273
1600000,3467.173732544076
1700000,3582.618817552767
1800000,3729.7875855526304
1900000,3747.3029426003864
2000000,3947.1021865243883
2100000,4107.26585907158
2200000,4375.740509853934
2300000,4570.725548275084
2400000,4748.851934873806
2500000,4749.643955260755
2600000,4833.347363601894
2700000,4795.353896286311
2800000,4984.577238078023
2900000,5118.828127499086
3000000,5184.72948059954
3100000,5288.266329194192
3200000,4719.656183321296
3300000,4723.26105660658
3400000,5242.634668195254
3500000,4764.052605150015
3600000,5520.288118897079
3700000,5585.625322687912
3800000,5414.049398401863
3900000,5631.011140406459
4000000,5902.065120269164
4100000,5766.790405903916
4200000,5581.387610710383
4300000,5867.500698751445
4400000,6018.762059052948
4500000,5887.831362528249
4600000,6234.691108772697
4700000,6222.843569212084
4800000,6285.128980960197
4900000,6089.951759838613
5000000,6228.64351748513
5100000,6170.044835618006
5200000,5934.8217710794925
5300000,6223.297554208873
5400000,6259.411190762859
5500000,6271.996730034962
5600000,6238.088706500569
5700000,6290.274108043499
5800000,6278.328859431351
5900000,6455.541507862997
6000000,6544.273276136713
6100000,6671.810080160556
6200000,6570.864679464168
6300000,6436.41832980003
6400000,6368.276857146573
6500000,6335.18401096163
6600000,6556.114868900392
6700000,6494.789081380372
6800000,6504.083496905335
6900000,6651.863059641581
7000000,6810.327894625222
7100000,6844.895423805987
7200000,6668.971965874199
7300000,6740.573717137197
7400000,6940.774074405094
7500000,6917.531406177384
7600000,6947.525996610008
7700000,7035.01520445791
7800000,7056.147992990972
7900000,7034.893899813828
8000000,7044.105696379743
8100000,7034.309265234205
8200000,6887.052468240338
8300000,7034.190454529067
8400000,6884.797306021084
8500000,7039.735215917851
8600000,6948.09792908617
8700000,7080.450316086933
8800000,7004.269256067457
8900000,7171.41770695599
9000000,7159.334914523226
9100000,7211.771032473628
9200000,7231.668345426167
9300000,7247.708945630683
9400000,7093.282143889546
9500000,7191.751009350859
9600000,7113.561125362884
9700000,7258.529878832295
9800000,7173.936015067176
9900000,7226.36891722577
10000000,7297.9800748489115
